name,light_years_from_earth,planet_mass,stellar_magnitude,discovery_date,hyperlink,planet_type,planet_radius,orbital_radius,orbital_period,eccentricity
Kepler-1599 b,3275,3.26 Earths,14.902,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2245/kepler-1599-b/,Super Earth,2016,3.26 Earths,1.62 x Earth,Unknown,122.4 days,0.0
Kepler-159 b,1232,6.26 Earths,14.888,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1754/kepler-159-b/,Neptune-like,2014,6.26 Earths,0.212 x Jupiter,0.082 AU,10.1 days,0.0
Kepler-159 c,1232,11.5 Earths,14.888,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1755/kepler-159-c/,Neptune-like,2014,11.5 Earths,0.304 x Jupiter,0.218 AU,43.6 days,0.0
Kepler-15 b,2464,0.66 Jupiters,13.714,2011,https://exoplanets.nasa.gov/exoplanet-catalog/1813/kepler-15-b/,Gas Giant,2011,0.66 Jupiters,0.96 x Jupiter,0.05714 AU,4.9 days,0.06
Kepler-1600 b,3236,9.96 Earths,15.814,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2246/kepler-1600-b/,Neptune-like,2016,9.96 Earths,0.279 x Jupiter,Unknown,386.4 days,0.0
Kepler-1601 b,2153,0.477 Earths,13.678,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2247/kepler-1601-b/,Terrestrial,2016,0.477 Earths,0.82 x Earth,Unknown,2.2 days,0.0
Kepler-1602 b,2659,2.36 Earths,13.301,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2248/kepler-1602-b/,Super Earth,2016,2.36 Earths,1.34 x Earth,Unknown,11.2 days,0.0
Kepler-1603 b,5712,2.21 Earths,15.34,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2249/kepler-1603-b/,Super Earth,2016,2.21 Earths,1.29 x Earth,Unknown,2.3 days,0.0
Kepler-1604 b,1833,2.57 Earths,14.899,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2250/kepler-1604-b/,Super Earth,2016,2.57 Earths,1.41 x Earth,Unknown,0.7 days,0.0
Kepler-1605 b,731,1.28 Earths,12.413,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2251/kepler-1605-b/,Super Earth,2016,1.28 Earths,1.08 x Earth,Unknown,85.8 days,0.0
Kepler-1606 b,2871,4.94 Earths,15.106,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2252/kepler-1606-b/,Super Earth,2016,4.94 Earths,2.07 x Earth,0.6421 AU,196.4 days,0.0
Kepler-1607 b,2398,0.721 Earths,13.875,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2253/kepler-1607-b/,Terrestrial,2016,0.721 Earths,0.92 x Earth,Unknown,13.6 days,0.0
Kepler-1608 b,2714,3.64 Earths,15.895,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2254/kepler-1608-b/,Super Earth,2016,3.64 Earths,1.73 x Earth,Unknown,16.5 days,0.0
Kepler-1609 b,4838,5.56 Earths,14.937,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2255/kepler-1609-b/,Neptune-like,2016,5.56 Earths,2.22 x Earth,Unknown,114.3 days,0.0
Kepler-160 b,3141,3.59 Earths,14.616,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1756/kepler-160-b/,Super Earth,2014,3.59 Earths,1.715 x Earth,0.05511 AU,4.3 days,0.0
Kepler-160 c,3141,13.6 Earths,14.616,2014,https://exoplanets.nasa.gov/exoplanet-catalog/5954/kepler-160-c/,Neptune-like,2014,13.6 Earths,0.335 x Jupiter,0.1192 AU,13.7 days,0.0
Kepler-160 d,3141,0.31463 Jupiters,14.616,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7639/kepler-160-d/,Gas Giant,2020,0.31463 Jupiters,Unknown,0.17 AU,30 days,0.0
Kepler-1610 b,3468,3.22 Earths,15.814,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2256/kepler-1610-b/,Super Earth,2016,3.22 Earths,1.61 x Earth,Unknown,8.7 days,0.0
Kepler-1611 b,2238,0.457 Earths,14.412,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2257/kepler-1611-b/,Terrestrial,2016,0.457 Earths,0.81 x Earth,Unknown,5.2 days,0.0
Kepler-1612 b,2730,1.08 Earths,14.716,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2258/kepler-1612-b/,Super Earth,2016,1.08 Earths,1.03 x Earth,Unknown,3.9 days,0.0
Kepler-1613 b,2789,4.98 Earths,14.068,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2259/kepler-1613-b/,Super Earth,2016,4.98 Earths,2.08 x Earth,Unknown,1.5 days,0.0
Kepler-1614 b,3203,2.83 Earths,15.941,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2260/kepler-1614-b/,Super Earth,2016,2.83 Earths,1.49 x Earth,Unknown,3.9 days,0.0
Kepler-1615 b,3066,4.9 Earths,14.524,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2261/kepler-1615-b/,Super Earth,2016,4.9 Earths,2.06 x Earth,Unknown,47.3 days,0.0
Kepler-1616 b,2812,1.04 Earths,13.429,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2262/kepler-1616-b/,Super Earth,2016,1.04 Earths,1.02 x Earth,Unknown,6.8 days,0.0
Kepler-1617 b,2652,1.87 Earths,13.656,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2263/kepler-1617-b/,Super Earth,2016,1.87 Earths,1.2 x Earth,Unknown,27.5 days,0.0
Kepler-1618 b,4038,2.13 Earths,13.566,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2264/kepler-1618-b/,Super Earth,2016,2.13 Earths,1.26 x Earth,Unknown,6.1 days,0.0
Kepler-1619 b,1696,0.363 Earths,13.299,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2265/kepler-1619-b/,Terrestrial,2016,0.363 Earths,0.76 x Earth,Unknown,23.6 days,0.0
Kepler-161 b,1436,12.1 Earths,14.192,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1757/kepler-161-b/,Super Earth,2014,12.1 Earths,2.12 x Earth,0.054 AU,4.9 days,0.0
Kepler-161 c,1436,11.8 Earths,14.192,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1758/kepler-161-c/,Super Earth,2014,11.8 Earths,2.05 x Earth,0.068 AU,7.1 days,0.0
Kepler-1620 b,2522,3.22 Earths,13.623,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2266/kepler-1620-b/,Super Earth,2016,3.22 Earths,1.61 x Earth,Unknown,102 days,0.0
Kepler-1621 b,4766,5.31 Earths,15.011,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2267/kepler-1621-b/,Neptune-like,2016,5.31 Earths,2.16 x Earth,Unknown,92.3 days,0.0
Kepler-1622 b,3024,2.76 Earths,13.344,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2268/kepler-1622-b/,Super Earth,2016,2.76 Earths,1.47 x Earth,Unknown,10.8 days,0.0
Kepler-1623 b,3216,2.27 Earths,14.924,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2269/kepler-1623-b/,Super Earth,2016,2.27 Earths,1.31 x Earth,Unknown,4.4 days,0.0
Kepler-1624 b,649,27.6 Earths,15.668,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2270/kepler-1624-b/,Neptune-like,2016,27.6 Earths,0.509 x Jupiter,Unknown,3.3 days,0.0
Kepler-1625 b,3957,30.6 Earths,15.763,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2271/kepler-1625-b/,Neptune-like,2016,30.6 Earths,0.541 x Jupiter,Unknown,287.4 days,0.0
Kepler-1626 b,5604,4.74 Earths,14.224,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2272/kepler-1626-b/,Super Earth,2016,4.74 Earths,2.02 x Earth,Unknown,4.1 days,0.0
Kepler-1627 b,1014,13.2 Earths,13.049,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2273/kepler-1627-b/,Neptune-like,2016,13.2 Earths,0.329 x Jupiter,Unknown,7.2 days,0.0
Kepler-1628 b,1148,33.8 Earths,16.953,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2274/kepler-1628-b/,Neptune-like,2016,33.8 Earths,0.574 x Jupiter,Unknown,76.4 days,0.0
Kepler-1629 b,1272,0.381 Earths,12.714,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2275/kepler-1629-b/,Terrestrial,2016,0.381 Earths,0.77 x Earth,Unknown,3.9 days,0.0
Kepler-162 b,2861,2.13 Earths,14.223,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1759/kepler-162-b/,Super Earth,2014,2.13 Earths,1.26 x Earth,0.069 AU,6.9 days,0.0
Kepler-162 c,2861,9.43 Earths,14.223,2014,https://exoplanets.nasa.gov/exoplanet-catalog/619/kepler-162-c/,Neptune-like,2014,9.43 Earths,0.27 x Jupiter,0.137 AU,19.4 days,0.0
Kepler-1630 b,907,5.43 Earths,14.205,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2276/kepler-1630-b/,Neptune-like,2016,5.43 Earths,2.19 x Earth,Unknown,1.4 years,0.0
Kepler-1631 b,3882,2.39 Earths,15.495,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2277/kepler-1631-b/,Super Earth,2016,2.39 Earths,1.35 x Earth,Unknown,4.1 days,0.0
Kepler-1632 b,1905,6.66 Earths,13.066,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2278/kepler-1632-b/,Neptune-like,2016,6.66 Earths,0.22 x Jupiter,Unknown,448.3 days,0.0
Kepler-1633 b,2645,3.12 Earths,13.392,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2279/kepler-1633-b/,Super Earth,2016,3.12 Earths,1.58 x Earth,Unknown,186.4 days,0.0
Kepler-1634 b,2133,10.3 Earths,14.486,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2280/kepler-1634-b/,Neptune-like,2016,10.3 Earths,0.285 x Jupiter,Unknown,374.9 days,0.0
Kepler-1635 b,3536,12.9 Earths,15.693,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2281/kepler-1635-b/,Neptune-like,2016,12.9 Earths,0.325 x Jupiter,Unknown,469.6 days,0.0
Kepler-1636 b,5112,10.5 Earths,15.792,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2282/kepler-1636-b/,Neptune-like,2016,10.5 Earths,0.288 x Jupiter,Unknown,425.5 days,0.0
Kepler-1637 b,1651,0.64 Earths,13.273,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2283/kepler-1637-b/,Terrestrial,2016,0.64 Earths,0.89 x Earth,Unknown,6.1 days,0.0
Kepler-1638 b,2867,4.16 Earths,14.748,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2284/kepler-1638-b/,Super Earth,2016,4.16 Earths,1.87 x Earth,0.745 AU,259.3 days,0.0
Kepler-1639 b,3810,7.18 Earths,14.469,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2285/kepler-1639-b/,Neptune-like,2016,7.18 Earths,0.23 x Jupiter,Unknown,9.9 days,0.0
Kepler-163 b,2295,1.16 Earths,14.38,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1760/kepler-163-b/,Super Earth,2014,1.16 Earths,1.05 x Earth,0.078 AU,7.8 days,0.0
Kepler-163 c,2295,5.73 Earths,14.38,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1761/kepler-163-c/,Neptune-like,2014,5.73 Earths,0.202 x Jupiter,0.152 AU,21.3 days,0.0
Kepler-1640 b,4498,20.7 Earths,14.962,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2286/kepler-1640-b/,Neptune-like,2016,20.7 Earths,0.43 x Jupiter,Unknown,7.6 days,0.0
Kepler-1641 b,3135,9.85 Earths,14.223,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2287/kepler-1641-b/,Neptune-like,2016,9.85 Earths,0.277 x Jupiter,Unknown,19.7 days,0.0
Kepler-1641 c,3135,9.01 Earths,14.223,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2288/kepler-1641-c/,Neptune-like,2016,9.01 Earths,0.263 x Jupiter,Unknown,32.7 days,0.0
Kepler-1642 b,1458,10.3 Earths,14.101,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2289/kepler-1642-b/,Neptune-like,2016,10.3 Earths,0.285 x Jupiter,Unknown,12.2 days,0.0
Kepler-1642 c,1458,7.56 Earths,14.101,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2290/kepler-1642-c/,Neptune-like,2016,7.56 Earths,0.237 x Jupiter,Unknown,6.7 days,0.0
Kepler-1643 b,1350,5.9 Earths,13.827,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2291/kepler-1643-b/,Neptune-like,2016,5.9 Earths,0.205 x Jupiter,Unknown,5.3 days,0.0
Kepler-1644 b,1931,4.19 Earths,14.183,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2292/kepler-1644-b/,Super Earth,2016,4.19 Earths,1.88 x Earth,Unknown,21.1 days,0.0
Kepler-1645 b,2753,3.82 Earths,14.441,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2293/kepler-1645-b/,Super Earth,2016,3.82 Earths,1.78 x Earth,Unknown,16.2 days,0.0
Kepler-1646 b,264,2.04 Earths,15.655,2016,https://exoplanets.nasa.gov/exoplanet-catalog/2294/kepler-1646-b/,Super Earth,2016,2.04 Earths,1.23 x Earth,Unknown,4.5 days,0.0
Kepler-1647 b,4097,1.51968 Jupiters,13.579,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3269/kepler-1647-b/,Gas Giant,2016,1.51968 Jupiters,1.059 x Jupiter,2.7205 AU,3 years,0.06
Kepler-1649 b,302,1.03 Earths,16.268,2017,https://exoplanets.nasa.gov/exoplanet-catalog/3489/kepler-1649-b/,Super Earth,2017,1.03 Earths,1.017 x Earth,0.0514 AU,8.7 days,0.0
Kepler-1649 c,302,1.2 Earths,16.268,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7616/kepler-1649-c/,Super Earth,2020,1.2 Earths,1.06 x Earth,Unknown,19.5 days,0.0
Kepler-164 b,2982,2.57 Earths,14.233,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1762/kepler-164-b/,Super Earth,2014,2.57 Earths,1.41 x Earth,0.058 AU,5 days,0.0
Kepler-164 c,2982,7.9 Earths,14.233,2014,https://exoplanets.nasa.gov/exoplanet-catalog/620/kepler-164-c/,Neptune-like,2014,7.9 Earths,0.244 x Jupiter,0.097 AU,10.9 days,0.0
Kepler-164 d,2982,6.57 Earths,14.233,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1763/kepler-164-d/,Neptune-like,2014,6.57 Earths,0.219 x Jupiter,0.187 AU,29 days,0.0
Kepler-1650 b,393,0.84 Earths,15.739,2017,https://exoplanets.nasa.gov/exoplanet-catalog/3506/kepler-1650-b/,Terrestrial,2017,0.84 Earths,0.96 x Earth,Unknown,1.5 days,0.01
Kepler-1651 b,226,4.04 Earths,13.072,2017,https://exoplanets.nasa.gov/exoplanet-catalog/3507/kepler-1651-b/,Super Earth,2017,4.04 Earths,1.84 x Earth,Unknown,9.9 days,0.13
Kepler-1652 b,822,3.19 Earths,16.002,2017,https://exoplanets.nasa.gov/exoplanet-catalog/6072/kepler-1652-b/,Super Earth,2017,3.19 Earths,1.6 x Earth,0.1654 AU,38.1 days,0.0
Kepler-1653 b,2463,5.35 Earths,15.429,2017,https://exoplanets.nasa.gov/exoplanet-catalog/6073/kepler-1653-b/,Neptune-like,2017,5.35 Earths,2.17 x Earth,0.4706 AU,140.3 days,0.0
Kepler-1654 b,1884,0.5 Jupiters,13.406,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6275/kepler-1654-b/,Gas Giant,2018,0.5 Jupiters,0.819 x Jupiter,2.026 AU,2.9 years,0.26
Kepler-1655 b,700,5 Earths,11.014,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6282/kepler-1655-b/,Neptune-like,2018,5 Earths,2.213 x Earth,0.103 AU,11.9 days,0.0
Kepler-1656 b,610,0.15291 Jupiters,11.64,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6369/kepler-1656-b/,Gas Giant,2018,0.15291 Jupiters,0.448 x Jupiter,0.197 AU,31.6 days,0.84
Kepler-1658 b,2629,5.88 Jupiters,11.42,2019,https://exoplanets.nasa.gov/exoplanet-catalog/6502/kepler-1658-b/,Gas Giant,2019,5.88 Jupiters,1.07 x Jupiter,0.0544 AU,3.8 days,0.06
Kepler-165 b,1860,5.99 Earths,14.794,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1764/kepler-165-b/,Neptune-like,2014,5.99 Earths,0.207 x Jupiter,0.072 AU,8.2 days,0.0
Kepler-165 c,1860,5.6 Earths,14.794,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1765/kepler-165-c/,Neptune-like,2014,5.6 Earths,2.23 x Earth,0.11 AU,15.3 days,0.0
Kepler-1661 b,1355,17 Earths,14.193,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7598/kepler-1661-b/,Neptune-like,2020,17 Earths,0.345 x Jupiter,0.633 AU,175.1 days,0.06
Kepler-1663 b,1113,10.9 Earths,15.616,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7694/kepler-1663-b/,Neptune-like,2020,10.9 Earths,0.295 x Jupiter,Unknown,17.6 days,0.0
Kepler-1664 b,,9.45 Earths,13.531,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7695/kepler-1664-b/,Neptune-like,2020,9.45 Earths,0.271 x Jupiter,Unknown,14.4 days,0.0
Kepler-1665 b,1105,8.44 Earths,13.591,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7697/kepler-1665-b/,Neptune-like,2020,8.44 Earths,0.253 x Jupiter,Unknown,12 days,0.0
Kepler-1666 b,4679,8.66 Earths,15.015,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7700/kepler-1666-b/,Neptune-like,2020,8.66 Earths,0.257 x Jupiter,Unknown,25.8 days,0.0
Kepler-1666 c,4679,10.5 Earths,15.015,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7701/kepler-1666-c/,Neptune-like,2020,10.5 Earths,0.289 x Jupiter,Unknown,40.7 days,0.0
Kepler-1667 b,2082,9.19 Earths,13.446,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7703/kepler-1667-b/,Neptune-like,2020,9.19 Earths,0.266 x Jupiter,Unknown,83.6 days,0.0
Kepler-1668 b,4522,17.4 Earths,15.677,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7704/kepler-1668-b/,Neptune-like,2020,17.4 Earths,0.388 x Jupiter,Unknown,15.4 days,0.0
Kepler-1669 b,1800,8.15 Earths,15.909,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7705/kepler-1669-b/,Neptune-like,2020,8.15 Earths,0.248 x Jupiter,Unknown,9.5 days,0.0
Kepler-166 b,2003,5.77 Earths,14.685,2014,https://exoplanets.nasa.gov/exoplanet-catalog/621/kepler-166-b/,Neptune-like,2014,5.77 Earths,0.203 x Jupiter,0.072 AU,7.7 days,0.0
Kepler-166 c,2003,6.26 Earths,14.685,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1766/kepler-166-c/,Neptune-like,2014,6.26 Earths,0.212 x Jupiter,0.195 AU,34.3 days,0.0
Kepler-166 d,2003,3.64 Earths,14.685,2016,https://exoplanets.nasa.gov/exoplanet-catalog/5715/kepler-166-d/,Super Earth,2016,3.64 Earths,1.73 x Earth,Unknown,1.6 days,0.0
Kepler-1670 b,7171,11.2 Earths,15.42,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7707/kepler-1670-b/,Neptune-like,2020,11.2 Earths,0.299 x Jupiter,Unknown,20.5 days,0.0
Kepler-1671 b,1177,2.32 Earths,13.278,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7708/kepler-1671-b/,Super Earth,2020,2.32 Earths,1.326 x Earth,Unknown,4.2 days,0.0
Kepler-1672 b,1290,9.11 Earths,12.396,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7709/kepler-1672-b/,Neptune-like,2020,9.11 Earths,0.265 x Jupiter,Unknown,150.9 days,0.0
Kepler-1673 b,2423,8.93 Earths,13.599,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7710/kepler-1673-b/,Neptune-like,2020,8.93 Earths,0.262 x Jupiter,Unknown,33.8 days,0.0
Kepler-1674 b,3399,10.4 Earths,15.478,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7712/kepler-1674-b/,Neptune-like,2020,10.4 Earths,0.286 x Jupiter,Unknown,62.6 days,0.0
Kepler-1675 b,2165,9.93 Earths,13.554,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7713/kepler-1675-b/,Neptune-like,2020,9.93 Earths,0.279 x Jupiter,Unknown,63 days,0.0
Kepler-1676 b,,11.3 Earths,13.377,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7714/kepler-1676-b/,Neptune-like,2020,11.3 Earths,0.301 x Jupiter,Unknown,29.9 days,0.0
Kepler-1677 b,2451,7.76 Earths,13.644,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7715/kepler-1677-b/,Neptune-like,2020,7.76 Earths,0.241 x Jupiter,Unknown,22.1 days,0.0
Kepler-1678 b,2831,10.9 Earths,14.907,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7716/kepler-1678-b/,Neptune-like,2020,10.9 Earths,0.295 x Jupiter,Unknown,148 days,0.0
Kepler-1679 b,3042,4.93 Earths,15.114,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7718/kepler-1679-b/,Super Earth,2020,4.93 Earths,2.069 x Earth,Unknown,9.8 days,0.0
Kepler-167 b,1076,3.24 Earths,14,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1767/kepler-167-b/,Super Earth,2014,3.24 Earths,1.615 x Earth,0.0483 AU,4.4 days,0.0
Kepler-167 c,1076,3.01 Earths,14,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1768/kepler-167-c/,Super Earth,2014,3.01 Earths,1.548 x Earth,0.0684 AU,7.4 days,0.0
Kepler-167 d,1076,1.83 Earths,14,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4405/kepler-167-d/,Super Earth,2016,1.83 Earths,1.194 x Earth,0.1405 AU,21.8 days,< 0.12
Kepler-167 e,1076,0.231 Jupiters,14,2016,https://exoplanets.nasa.gov/exoplanet-catalog/4406/kepler-167-e/,Gas Giant,2016,0.231 Jupiters,0.906 x Jupiter,1.89 AU,2.9 years,0.06
Kepler-1680 b,1021,2.42 Earths,13.693,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7719/kepler-1680-b/,Super Earth,2020,2.42 Earths,1.36 x Earth,Unknown,8.8 days,0.0
Kepler-1681 b,2128,7.05 Earths,14.557,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7720/kepler-1681-b/,Neptune-like,2020,7.05 Earths,0.228 x Jupiter,Unknown,69.9 days,0.0
Kepler-1682 b,3907,8.7 Earths,15.678,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7721/kepler-1682-b/,Neptune-like,2020,8.7 Earths,0.258 x Jupiter,Unknown,14.8 days,0.0
Kepler-1683 b,2442,4.17 Earths,14.843,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7722/kepler-1683-b/,Super Earth,2020,4.17 Earths,1.875 x Earth,Unknown,15 days,0.0
Kepler-1684 b,2065,8.6 Earths,15.765,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7723/kepler-1684-b/,Neptune-like,2020,8.6 Earths,0.256 x Jupiter,Unknown,47.7 days,0.0
Kepler-1685 b,3845,7.16 Earths,15.906,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7725/kepler-1685-b/,Neptune-like,2020,7.16 Earths,0.23 x Jupiter,Unknown,20.5 days,0.0
Kepler-1686 b,2432,2.62 Earths,13.752,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7726/kepler-1686-b/,Super Earth,2020,2.62 Earths,1.426 x Earth,Unknown,9.3 days,0.0
Kepler-1687 b,1377,3.38 Earths,15.473,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7727/kepler-1687-b/,Super Earth,2020,3.38 Earths,1.656 x Earth,Unknown,5.8 days,0.0
Kepler-1688 b,1851,2.13 Earths,13.986,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7728/kepler-1688-b/,Super Earth,2020,2.13 Earths,1.262 x Earth,Unknown,5.6 days,0.0
Kepler-1689 b,968,0.799 Earths,12.108,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7729/kepler-1689-b/,Terrestrial,2020,0.799 Earths,0.947 x Earth,Unknown,8.5 days,0.0
Kepler-168 b,4554,2.73 Earths,14.605,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1769/kepler-168-b/,Super Earth,2014,2.73 Earths,1.46 x Earth,0.056 AU,4.4 days,0.0
Kepler-168 c,4554,7.7 Earths,14.605,2014,https://exoplanets.nasa.gov/exoplanet-catalog/622/kepler-168-c/,Neptune-like,2014,7.7 Earths,0.24 x Jupiter,0.116 AU,13.2 days,0.0
Kepler-1690 b,2343,8.3 Earths,14.642,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7730/kepler-1690-b/,Neptune-like,2020,8.3 Earths,0.251 x Jupiter,Unknown,234.6 days,0.0
Kepler-1691 b,4291,4.02 Earths,14.881,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7731/kepler-1691-b/,Super Earth,2020,4.02 Earths,1.835 x Earth,Unknown,3.8 days,0.0
Kepler-1692 b,1961,1.42 Earths,14.505,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7732/kepler-1692-b/,Super Earth,2020,1.42 Earths,1.112 x Earth,Unknown,6 days,0.0
Kepler-1693 b,2534,2.21 Earths,14.744,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7733/kepler-1693-b/,Super Earth,2020,2.21 Earths,1.289 x Earth,Unknown,12.1 days,0.0
Kepler-1694 b,1700,1.76 Earths,14.752,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7734/kepler-1694-b/,Super Earth,2020,1.76 Earths,1.18 x Earth,Unknown,3.9 days,0.0
Kepler-1695 b,2641,1.46 Earths,14.623,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7735/kepler-1695-b/,Super Earth,2020,1.46 Earths,1.119 x Earth,Unknown,4.7 days,0.0
Kepler-1696 b,5126,8.29 Earths,15.488,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7736/kepler-1696-b/,Neptune-like,2020,8.29 Earths,0.251 x Jupiter,Unknown,65.9 days,0.0
Kepler-1697 b,814,2.12 Earths,13.362,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7737/kepler-1697-b/,Super Earth,2020,2.12 Earths,1.26 x Earth,Unknown,33.5 days,0.0
Kepler-1698 b,730,1.25 Earths,12.876,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7739/kepler-1698-b/,Super Earth,2020,1.25 Earths,1.073 x Earth,Unknown,1.2 days,0.0
Kepler-1699 b,,3.08 Earths,14.661,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7740/kepler-1699-b/,Super Earth,2020,3.08 Earths,1.567 x Earth,Unknown,3.5 days,0.0
Kepler-169 b,1342,1.51 Earths,14.162,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1770/kepler-169-b/,Super Earth,2014,1.51 Earths,1.13 x Earth,0.04 AU,3.3 days,0.0
Kepler-169 c,1342,1.92 Earths,14.162,2014,https://exoplanets.nasa.gov/exoplanet-catalog/1771/kepler-169-c/,Super Earth,2014,1.92 Earths,1.21 x Earth,0.062 AU,6.2 days,0.0
